,frac_year,smoothed_uth_anomaly_tropics_all,smoothed_uth_anomaly_tropics_land,smoothed_uth_anomaly_tropics_ocean,smoothed_surface_temperature_anomaly_tropics_all,smoothed_land_surface_temperature_anomaly_tropics,smoothed_sea_surface_temperature_anomaly_tropics,sea_surface_temperature_anomaly_enso_1+2,sea_surface_temperature_anomaly_enso_3,sea_surface_temperature_anomaly_enso_3.4,sea_surface_temperature_anomaly_enso_4
64,1984.375,0.1408333394986888,-0.20749999955296516,0.24333333689719439,-0.14472440689329366,-0.31510876852368125,-0.09663403223431051,-0.7363902372472353,-0.39229736328127274,-0.4227377498851297,-0.8765761431525902
65,1984.458,0.06916667412345608,-0.2149999998509884,0.15416667346532145,-0.15814959813678323,-0.3456238035171708,-0.10811118474082093,-0.6339430865119766,-1.1529648724724098,-0.9896821863511036,-0.8486916934742794
66,1984.542,-0.05999999353662133,-0.1908333363632361,-0.005833327925453584,-0.1672540089440749,-0.35342613099112913,-0.1213202098059251,-0.4443944594439131,-0.7425012925091892,-0.6587054084329225,-0.509934369255518
67,1984.625,-0.3483333399829765,-0.22500000024835268,-0.39999998624746996,-0.15287514338417907,-0.1602752927749833,-0.13941459050253968,-0.43903772690714504,-0.4554209989660194,-0.3934437471277761,-0.40461605296417247
68,1984.708,-0.5108333439566195,-0.5550000083943208,-0.5074999855520824,-0.16044350275917907,-0.16221570211743122,-0.1504644969153001,-0.023824175666334213,-0.2926136690027761,-0.13231739717372193,0.08627283432906552
69,1984.792,-0.5416666752037903,-0.5641666712860266,-0.5224999855272472,-0.16713702489459573,-0.14073895651196247,-0.1668676951574876,-0.4557125315946564,-0.9341613769531136,-0.65218182732076,-0.3826624253217119
70,1984.875,-0.4825000097043812,-0.4858333431184292,-0.4758333186618984,-0.18918597508990823,-0.2450200640965979,-0.18181113591269593,-0.46489616842831083,-1.0327719295726183,-1.1401334874770441,-0.5733355353860361
71,1984.958,-0.5366666743842264,-0.38583334162831306,-0.5808333178671697,-0.20174141535683532,-0.29617769756013956,-0.19053153386191468,-0.15964068244483087,-1.1188587861902306,-1.1676294663373028,-0.6263460047104559
72,1985.042,-0.4916666744587322,-0.3383333422243595,-0.5391666518213848,-0.20108020116412698,-0.2821268959650875,-0.18573010157024802,-0.8172521254595608,-0.9294512580422634,-0.977869729434758,-0.5048634248621511
73,1985.125,-0.4300000077734391,-0.21666667610406876,-0.4941666534480949,-0.20508563329303323,-0.274177066863525,-0.18504599919394593,-0.8799406163832941,-0.9853142233455969,-0.8112947351792172,-0.39985315659464504
74,1985.208,-0.6075000061343113,-0.2575000102321307,-0.7133333222009242,-0.2030663868737624,-0.24716392395987916,-0.18834698389446677,-0.5117061839384291,-0.7525921989889639,-0.6420891256893242,-0.7252893784466892
75,1985.292,-0.4858333437393109,-0.2683333431680997,-0.5708333264725903,-0.21105690607949157,-0.2563242836604,-0.20227317204550843,-1.1107385971967005,-0.6714657054228041,-0.7552508185891611,-0.6107292624080856
76,1985.375,-0.46833334552745026,-0.31666668007771176,-0.5358333269444605,-0.21269213964068948,-0.2727478269546708,-0.19753023177858134,-1.5555430692784853,-0.8561645507812727,-0.7007223690257547,-0.44441671932446525
77,1985.458,-0.48166667856276035,-0.2941666791836421,-0.565833325808247,-0.20954628596230407,-0.2360504392593583,-0.1970190623449876,-0.9721999224494766,-0.6402085248161598,-0.6085481531479786,-0.5563943301930294
78,1985.542,-0.48833334383865196,-0.5425000141064326,-0.5066666584461927,-0.21076190282428323,-0.22269391256664997,-0.19852205306764384,-0.9989293715532881,-0.8890467026654392,-0.6288286994485475,-0.519761029411768
